Temperature,DNI,DHI,GHI,Pressure,Wind Speed,Datetime
30.7,559,154,434,1008,3.6,2020-04-24 16:30:00
29.6,342,108,205,1008,2.9,2020-04-24 17:30:00
28.3,16,19,20,1008,2.4,2020-04-24 18:30:00
27.5,0,0,0,1009,2.3,2020-04-24 19:30:00
27.0,0,0,0,1009,2.2,2020-04-24 20:30:00
26.7,0,0,0,1009,2.2,2020-04-24 21:30:00
26.5,0,0,0,1009,2.2,2020-04-24 22:30:00
26.3,0,0,0,1009,2.2,2020-04-24 23:30:00
26.1,0,0,0,1008,2.0,2020-04-25 00:30:00
26.0,0,0,0,1008,1.9,2020-04-25 01:30:00
25.9,0,0,0,1008,1.7,2020-04-25 02:30:00
25.8,0,0,0,1008,1.6,2020-04-25 03:30:00
25.8,0,0,0,1008,1.5,2020-04-25 04:30:00
25.9,0,0,0,1009,1.3,2020-04-25 05:30:00
26.3,233,54,87,1010,1.1,2020-04-25 06:30:00
27.2,563,104,310,1010,0.9,2020-04-25 07:30:00
28.7,725,130,547,1010,0.9,2020-04-25 08:30:00
30.7,812,144,754,1010,1.3,2020-04-25 09:30:00
32.0,867,151,916,1010,1.6,2020-04-25 10:30:00
32.6,890,157,1011,1009,1.8,2020-04-25 11:30:00
33.0,893,161,1034,1008,2.2,2020-04-25 12:30:00
33.1,864,169,979,1008,2.6,2020-04-25 13:30:00
33.0,829,163,858,1007,2.9,2020-04-25 14:30:00
32.7,762,150,677,1007,2.9,2020-04-25 15:30:00
32.3,647,130,455,1007,2.6,2020-04-25 16:30:00
31.2,437,95,220,1007,1.9,2020-04-25 17:30:00
29.9,46,23,25,1007,1.3,2020-04-25 18:30:00
29.3,0,0,0,1008,1.0,2020-04-25 19:30:00
29.3,0,0,0,1008,0.8,2020-04-25 20:30:00
29.3,0,0,0,1008,0.5,2020-04-25 21:30:00
29.0,0,0,0,1008,0.4,2020-04-25 22:30:00
28.6,0,0,0,1007,0.8,2020-04-25 23:30:00
28.2,0,0,0,1007,1.3,2020-04-26 00:30:00
28.0,0,0,0,1007,1.7,2020-04-26 01:30:00
27.9,0,0,0,1007,1.9,2020-04-26 02:30:00
27.8,0,0,0,1007,1.9,2020-04-26 03:30:00
27.6,0,0,0,1007,1.8,2020-04-26 04:30:00
27.7,0,0,0,1008,1.8,2020-04-26 05:30:00
28.7,19,75,77,1009,1.8,2020-04-26 06:30:00
30.1,600,95,317,1009,1.9,2020-04-26 07:30:00
31.7,741,120,548,1009,1.6,2020-04-26 08:30:00
33.5,817,137,752,1009,0.9,2020-04-26 09:30:00
34.5,830,165,898,1009,0.8,2020-04-26 10:30:00
34.7,850,174,990,1008,1.2,2020-04-26 11:30:00
34.7,847,179,1008,1008,1.5,2020-04-26 12:30:00
34.6,843,170,961,1007,1.7,2020-04-26 13:30:00
34.5,804,165,840,1006,1.7,2020-04-26 14:30:00
34.3,313,356,572,1006,1.5,2020-04-26 15:30:00
34.0,173,278,365,1006,1.2,2020-04-26 16:30:00
33.2,6,90,92,1005,1.0,2020-04-26 17:30:00
32.2,0,8,8,1005,1.1,2020-04-26 18:30:00
31.8,0,0,0,1006,1.1,2020-04-26 19:30:00
31.6,0,0,0,1007,1.0,2020-04-26 20:30:00
30.7,0,0,0,1008,1.4,2020-04-26 21:30:00
29.3,0,0,0,1009,3.0,2020-04-26 22:30:00
28.3,0,0,0,1009,4.3,2020-04-26 23:30:00
27.9,0,0,0,1008,4.5,2020-04-27 00:30:00
27.8,0,0,0,1007,4.6,2020-04-27 01:30:00
28.1,0,0,0,1007,5.1,2020-04-27 02:30:00
28.3,0,0,0,1006,5.5,2020-04-27 03:30:00
28.6,0,0,0,1006,5.4,2020-04-27 04:30:00
29.0,0,0,0,1007,5.0,2020-04-27 05:30:00
29.7,12,48,50,1007,4.3,2020-04-27 06:30:00
30.9,166,182,244,1008,2.8,2020-04-27 07:30:00
32.4,329,268,459,1008,1.7,2020-04-27 08:30:00
33.1,232,460,635,1009,2.3,2020-04-27 09:30:00
32.8,517,336,794,1009,3.5,2020-04-27 10:30:00
32.6,558,346,883,1009,4.2,2020-04-27 11:30:00
32.4,579,342,910,1008,4.2,2020-04-27 12:30:00
32.4,652,276,889,1007,3.7,2020-04-27 13:30:00
32.4,628,254,782,1007,3.3,2020-04-27 14:30:00
32.1,569,225,619,1007,3.2,2020-04-27 15:30:00
31.5,452,185,413,1007,3.5,2020-04-27 16:30:00
30.2,240,124,193,1007,3.7,2020-04-27 17:30:00
28.7,4,16,16,1008,3.5,2020-04-27 18:30:00
27.8,0,0,0,1008,3.0,2020-04-27 19:30:00
27.2,0,0,0,1009,2.4,2020-04-27 20:30:00
26.8,0,0,0,1009,2.1,2020-04-27 21:30:00
26.4,0,0,0,1009,2.2,2020-04-27 22:30:00
26.1,0,0,0,1009,2.5,2020-04-27 23:30:00
25.9,0,0,0,1008,2.7,2020-04-28 00:30:00
25.9,0,0,0,1008,2.7,2020-04-28 01:30:00
25.8,0,0,0,1008,2.6,2020-04-28 02:30:00
25.8,0,0,0,1009,2.4,2020-04-28 03:30:00
25.8,0,0,0,1009,2.3,2020-04-28 04:30:00
26.1,0,0,0,1010,2.2,2020-04-28 05:30:00
26.7,39,61,67,1010,2.4,2020-04-28 06:30:00
27.8,59,225,247,1011,2.6,2020-04-28 07:30:00
29.2,182,318,424,1011,2.9,2020-04-28 08:30:00
30.4,194,386,532,1012,3.5,2020-04-28 09:30:00
31.2,236,458,667,1012,4.2,2020-04-28 10:30:00
31.7,158,482,634,1011,4.9,2020-04-28 11:30:00
32.0,279,502,776,1011,4.9,2020-04-28 12:30:00
31.8,228,489,704,1010,4.2,2020-04-28 13:30:00
31.5,110,453,545,1010,3.6,2020-04-28 14:30:00
31.2,0,124,124,1010,3.6,2020-04-28 15:30:00
30.7,0,8,8,1010,3.7,2020-04-28 16:30:00
29.9,0,33,33,1010,2.9,2020-04-28 17:30:00
28.9,0,8,8,1010,1.9,2020-04-28 18:30:00
28.3,0,0,0,1011,1.5,2020-04-28 19:30:00
28.0,0,0,0,1011,1.6,2020-04-28 20:30:00
27.7,0,0,0,1011,1.8,2020-04-28 21:30:00
27.3,0,0,0,1011,1.7,2020-04-28 22:30:00
27.0,0,0,0,1011,1.5,2020-04-28 23:30:00
26.9,0,0,0,1010,1.3,2020-04-29 00:30:00
26.8,0,0,0,1010,1.2,2020-04-29 01:30:00
26.7,0,0,0,1009,1.0,2020-04-29 02:30:00
26.6,0,0,0,1009,0.7,2020-04-29 03:30:00
26.7,0,0,0,1010,0.4,2020-04-29 04:30:00
26.8,0,0,0,1010,0.5,2020-04-29 05:30:00
27.4,50,64,72,1010,1.0,2020-04-29 06:30:00
28.4,264,171,271,1011,1.6,2020-04-29 07:30:00
29.7,423,237,484,1011,1.8,2020-04-29 08:30:00
31.2,258,442,637,1010,1.2,2020-04-29 09:30:00
32.8,23,388,409,1010,0.6,2020-04-29 10:30:00
33.7,3,286,289,1009,1.0,2020-04-29 11:30:00
33.6,0,167,167,1009,2.8,2020-04-29 12:30:00
32.5,5,302,306,1009,6.3,2020-04-29 13:30:00
30.7,5,269,273,1009,9.1,2020-04-29 14:30:00
29.2,0,28,28,1009,9.3,2020-04-29 15:30:00
28.7,1,82,83,1009,8.1,2020-04-29 16:30:00
28.5,4,133,134,1009,6.7,2020-04-29 17:30:00
28.2,0,8,8,1009,5.3,2020-04-29 18:30:00
28.1,0,0,0,1009,4.2,2020-04-29 19:30:00
28.1,0,0,0,1009,3.4,2020-04-29 20:30:00
28.3,0,0,0,1009,2.9,2020-04-29 21:30:00
28.4,0,0,0,1009,2.9,2020-04-29 22:30:00
28.5,0,0,0,1008,3.2,2020-04-29 23:30:00
28.5,0,0,0,1007,3.6,2020-04-30 00:30:00
28.4,0,0,0,1007,3.9,2020-04-30 01:30:00
28.1,0,0,0,1006,4.0,2020-04-30 02:30:00
27.9,0,0,0,1006,3.9,2020-04-30 03:30:00
27.7,0,0,0,1007,4.0,2020-04-30 04:30:00
27.8,0,0,0,1007,4.2,2020-04-30 05:30:00
28.5,30,60,64,1008,4.3,2020-04-30 06:30:00
29.6,32,223,235,1009,3.9,2020-04-30 07:30:00
31.1,74,356,399,1009,3.9,2020-04-30 08:30:00
32.6,86,453,518,1009,4.3,2020-04-30 09:30:00
33.7,229,454,657,1009,4.4,2020-04-30 10:30:00
34.5,292,489,771,1008,4.2,2020-04-30 11:30:00
35.3,133,497,627,1008,3.9,2020-04-30 12:30:00
36.0,283,467,733,1007,3.5,2020-04-30 13:30:00
36.5,84,424,495,1006,3.2,2020-04-30 14:30:00
36.9,3,199,201,1006,2.9,2020-04-30 15:30:00
36.8,31,262,278,1005,2.4,2020-04-30 16:30:00
35.8,59,138,155,1006,1.9,2020-04-30 17:30:00
34.4,0,3,3,1006,1.9,2020-04-30 18:30:00
33.3,0,0,0,1006,2.6,2020-04-30 19:30:00
32.6,0,0,0,1007,3.3,2020-04-30 20:30:00
32.1,0,0,0,1007,4.0,2020-04-30 21:30:00
31.5,0,0,0,1007,4.3,2020-04-30 22:30:00
30.9,0,0,0,1007,4.2,2020-04-30 23:30:00
30.3,0,0,0,1006,4.0,2020-05-01 00:30:00
29.7,0,0,0,1006,3.7,2020-05-01 01:30:00
29.2,0,0,0,1006,3.7,2020-05-01 02:30:00
28.9,0,0,0,1007,3.9,2020-05-01 03:30:00
28.7,0,0,0,1007,4.4,2020-05-01 04:30:00
28.6,0,0,0,1008,4.8,2020-05-01 05:30:00
29.0,22,58,61,1009,4.8,2020-05-01 06:30:00
30.0,0,19,19,1009,4.4,2020-05-01 07:30:00
31.4,0,33,33,1010,4.2,2020-05-01 08:30:00
32.8,6,253,258,1010,4.2,2020-05-01 09:30:00
34.0,89,451,530,1009,4.0,2020-05-01 10:30:00
35.1,190,586,770,1008,3.7,2020-05-01 11:30:00
36.0,171,597,765,1007,3.3,2020-05-01 12:30:00
36.2,352,407,738,1007,2.9,2020-05-01 13:30:00
35.8,610,252,767,1006,2.7,2020-05-01 14:30:00
34.7,521,236,599,1005,2.6,2020-05-01 15:30:00
33.2,386,199,396,1006,2.8,2020-05-01 16:30:00
31.5,186,130,185,1006,3.2,2020-05-01 17:30:00
30.0,2,15,15,1007,3.4,2020-05-01 18:30:00
29.0,0,0,0,1007,3.2,2020-05-01 19:30:00
28.5,0,0,0,1007,2.9,2020-05-01 20:30:00
28.2,0,0,0,1008,2.7,2020-05-01 21:30:00
27.8,0,0,0,1008,2.8,2020-05-01 22:30:00
27.3,0,0,0,1007,3.0,2020-05-01 23:30:00
26.9,0,0,0,1007,3.2,2020-05-02 00:30:00
26.6,0,0,0,1007,3.1,2020-05-02 01:30:00
26.4,0,0,0,1007,2.9,2020-05-02 02:30:00
26.3,0,0,0,1007,2.5,2020-05-02 03:30:00
26.3,0,0,0,1007,2.1,2020-05-02 04:30:00
26.4,0,0,0,1008,1.9,2020-05-02 05:30:00
26.9,0,2,2,1009,2.1,2020-05-02 06:30:00
27.7,0,5,5,1010,2.3,2020-05-02 07:30:00
28.8,196,318,433,1010,2.2,2020-05-02 08:30:00
29.9,387,365,660,1010,2.0,2020-05-02 09:30:00
31.0,244,502,719,1009,1.8,2020-05-02 10:30:00
31.9,683,265,926,1008,1.5,2020-05-02 11:30:00
32.9,694,264,948,1008,0.9,2020-05-02 12:30:00
33.3,665,268,896,1007,0.8,2020-05-02 13:30:00
33.0,627,252,782,1007,1.5,2020-05-02 14:30:00
32.5,224,394,550,1006,2.3,2020-05-02 15:30:00
31.9,430,191,410,1007,3.0,2020-05-02 16:30:00
30.9,231,128,196,1007,3.2,2020-05-02 17:30:00
29.9,7,20,21,1007,2.7,2020-05-02 18:30:00
29.2,0,0,0,1007,2.1,2020-05-02 19:30:00
28.7,0,0,0,1008,2.0,2020-05-02 20:30:00
28.1,0,0,0,1008,2.2,2020-05-02 21:30:00
27.6,0,0,0,1008,2.1,2020-05-02 22:30:00
27.1,0,0,0,1008,1.6,2020-05-02 23:30:00
26.8,0,0,0,1007,0.8,2020-05-03 00:30:00
26.9,0,0,0,1007,0.8,2020-05-03 01:30:00
27.2,0,0,0,1007,2.1,2020-05-03 02:30:00
27.7,0,0,0,1007,3.5,2020-05-03 03:30:00
28.1,0,0,0,1007,3.6,2020-05-03 04:30:00
28.5,0,0,0,1008,3.2,2020-05-03 05:30:00
29.4,77,69,82,1008,3.1,2020-05-03 06:30:00
30.7,299,164,280,1009,2.7,2020-05-03 07:30:00
32.5,447,226,490,1009,2.2,2020-05-03 08:30:00
33.9,534,268,676,1010,1.9,2020-05-03 09:30:00
34.0,645,256,832,1010,1.8,2020-05-03 10:30:00
33.7,669,266,914,1009,2.2,2020-05-03 11:30:00
33.5,673,269,932,1009,3.0,2020-05-03 12:30:00
33.2,629,283,876,1009,3.8,2020-05-03 13:30:00
32.8,599,262,768,1008,4.3,2020-05-03 14:30:00
32.2,538,231,607,1008,4.5,2020-05-03 15:30:00
31.5,425,190,408,1008,4.6,2020-05-03 16:30:00
30.5,229,127,195,1008,4.7,2020-05-03 17:30:00
29.4,6,19,20,1009,4.6,2020-05-03 18:30:00
28.5,0,0,0,1009,4.2,2020-05-03 19:30:00
27.9,0,0,0,1010,3.6,2020-05-03 20:30:00
27.5,0,0,0,1010,3.1,2020-05-03 21:30:00
27.1,0,0,0,1010,2.7,2020-05-03 22:30:00
26.8,0,0,0,1010,2.6,2020-05-03 23:30:00
26.6,0,0,0,1010,2.5,2020-05-04 00:30:00
26.5,0,0,0,1009,2.3,2020-05-04 01:30:00
26.5,0,0,0,1009,2.1,2020-05-04 02:30:00
26.5,0,0,0,1009,2.0,2020-05-04 03:30:00
26.4,0,0,0,1010,1.9,2020-05-04 04:30:00
26.4,0,0,0,1011,2.0,2020-05-04 05:30:00
26.9,72,71,83,1011,2.1,2020-05-04 06:30:00
28.0,330,161,289,1012,2.2,2020-05-04 07:30:00
29.4,516,204,510,1013,2.2,2020-05-04 08:30:00
30.4,630,225,707,1013,2.1,2020-05-04 09:30:00
31.1,696,236,858,1013,2.2,2020-05-04 10:30:00
31.7,727,243,948,1013,2.5,2020-05-04 11:30:00
32.1,734,244,968,1012,2.8,2020-05-04 12:30:00
32.2,665,276,904,1011,3.1,2020-05-04 13:30:00
32.1,624,262,790,1011,3.3,2020-05-04 14:30:00
31.8,560,234,626,1011,3.4,2020-05-04 15:30:00
31.1,453,191,423,1010,3.6,2020-05-04 16:30:00
30.1,266,127,207,1011,3.6,2020-05-04 17:30:00
28.9,13,24,25,1011,3.6,2020-05-04 18:30:00
28.0,0,0,0,1011,3.4,2020-05-04 19:30:00
27.3,0,0,0,1012,3.2,2020-05-04 20:30:00
26.8,0,0,0,1012,2.8,2020-05-04 21:30:00
26.4,0,0,0,1012,2.5,2020-05-04 22:30:00
26.0,0,0,0,1011,2.2,2020-05-04 23:30:00
25.7,0,0,0,1011,1.9,2020-05-05 00:30:00
25.6,0,0,0,1010,1.8,2020-05-05 01:30:00
25.5,0,0,0,1010,1.6,2020-05-05 02:30:00
25.4,0,0,0,1011,1.6,2020-05-05 03:30:00
25.2,0,0,0,1011,1.7,2020-05-05 04:30:00
25.3,0,0,0,1011,2.0,2020-05-05 05:30:00
25.9,222,66,104,1012,2.5,2020-05-05 06:30:00
27.2,533,117,325,1013,2.8,2020-05-05 07:30:00
29.0,700,142,558,1013,2.7,2020-05-05 08:30:00
30.5,793,155,763,1013,2.8,2020-05-05 09:30:00
31.5,873,146,927,1013,3.0,2020-05-05 10:30:00
32.0,903,147,1023,1013,3.4,2020-05-05 11:30:00
32.2,911,146,1046,1012,3.8,2020-05-05 12:30:00
32.2,868,163,984,1011,3.9,2020-05-05 13:30:00
32.0,852,150,872,1011,3.8,2020-05-05 14:30:00
31.6,814,131,702,1010,3.7,2020-05-05 15:30:00
31.0,735,108,485,1010,3.5,2020-05-05 16:30:00
29.8,576,78,250,1010,3.0,2020-05-05 17:30:00
28.3,178,28,42,1010,2.5,2020-05-05 18:30:00
27.2,0,0,0,1011,2.3,2020-05-05 19:30:00
26.5,0,0,0,1011,2.2,2020-05-05 20:30:00
25.9,0,0,0,1011,1.8,2020-05-05 21:30:00
25.4,0,0,0,1010,1.3,2020-05-05 22:30:00
25.0,0,0,0,1010,0.7,2020-05-05 23:30:00
24.7,0,0,0,1009,0.5,2020-05-06 00:30:00
24.7,0,0,0,1009,0.6,2020-05-06 01:30:00
24.8,0,0,0,1009,0.5,2020-05-06 02:30:00
24.8,0,0,0,1009,0.5,2020-05-06 03:30:00
24.8,0,0,0,1009,0.9,2020-05-06 04:30:00
25.0,0,0,0,1009,1.2,2020-05-06 05:30:00
25.9,17,88,91,1010,1.4,2020-05-06 06:30:00
27.2,401,186,344,1010,1.3,2020-05-06 07:30:00
28.9,821,100,589,1010,0.9,2020-05-06 08:30:00
30.8,899,107,797,1010,1.1,2020-05-06 09:30:00
32.0,935,114,952,1010,1.7,2020-05-06 10:30:00
32.6,951,119,1043,1010,2.4,2020-05-06 11:30:00
32.8,948,123,1060,1009,3.2,2020-05-06 12:30:00
32.7,927,125,1003,1009,3.6,2020-05-06 13:30:00
32.5,897,122,883,1008,3.8,2020-05-06 14:30:00
32.2,837,116,702,1008,3.8,2020-05-06 15:30:00
31.7,721,108,479,1008,3.6,2020-05-06 16:30:00
30.6,522,85,243,1008,3.0,2020-05-06 17:30:00
29.3,110,30,38,1008,2.3,2020-05-06 18:30:00
28.4,0,0,0,1008,1.8,2020-05-06 19:30:00
28.0,0,0,0,1009,1.4,2020-05-06 20:30:00
27.8,0,0,0,1009,1.1,2020-05-06 21:30:00
27.6,0,0,0,1009,0.8,2020-05-06 22:30:00
27.4,0,0,0,1008,0.5,2020-05-06 23:30:00
27.2,0,0,0,1008,0.3,2020-05-07 00:30:00
27.1,0,0,0,1007,0.2,2020-05-07 01:30:00
27.0,0,0,0,1007,0.2,2020-05-07 02:30:00
26.9,0,0,0,1007,0.3,2020-05-07 03:30:00
26.9,0,0,0,1007,0.4,2020-05-07 04:30:00
27.0,0,0,0,1008,0.4,2020-05-07 05:30:00
27.6,81,74,88,1009,0.9,2020-05-07 06:30:00
28.5,306,168,288,1009,1.7,2020-05-07 07:30:00
29.8,464,223,500,1010,2.3,2020-05-07 08:30:00
31.1,295,425,652,1010,2.6,2020-05-07 09:30:00
32.1,706,222,856,1010,3.0,2020-05-07 10:30:00
32.8,260,527,780,1009,3.7,2020-05-07 11:30:00
33.1,499,354,847,1009,4.4,2020-05-07 12:30:00
32.9,691,250,905,1008,4.8,2020-05-07 13:30:00
32.6,448,354,735,1008,4.8,2020-05-07 14:30:00
32.1,337,331,568,1008,4.7,2020-05-07 15:30:00
31.4,191,274,373,1008,4.5,2020-05-07 16:30:00
30.3,1,76,76,1008,4.5,2020-05-07 17:30:00
29.2,0,5,5,1009,4.4,2020-05-07 18:30:00
28.5,0,0,0,1009,4.4,2020-05-07 19:30:00
28.2,0,0,0,1009,4.3,2020-05-07 20:30:00
27.9,0,0,0,1010,4.2,2020-05-07 21:30:00
27.7,0,0,0,1009,4.3,2020-05-07 22:30:00
27.4,0,0,0,1009,4.2,2020-05-07 23:30:00
27.2,0,0,0,1009,4.0,2020-05-08 00:30:00
27.0,0,0,0,1008,3.8,2020-05-08 01:30:00
26.9,0,0,0,1008,3.6,2020-05-08 02:30:00
26.9,0,0,0,1008,3.4,2020-05-08 03:30:00
27.0,0,0,0,1008,3.2,2020-05-08 04:30:00
27.3,0,0,0,1008,3.0,2020-05-08 05:30:00
28.0,150,73,99,1009,3.1,2020-05-08 06:30:00
28.9,453,135,314,1009,3.5,2020-05-08 07:30:00
29.8,651,156,546,1010,3.8,2020-05-08 08:30:00
31.0,776,157,755,1010,4.3,2020-05-08 09:30:00
32.1,836,163,913,1009,5.0,2020-05-08 10:30:00
32.6,871,162,1009,1009,5.6,2020-05-08 11:30:00
32.7,880,161,1031,1009,6.0,2020-05-08 12:30:00
32.6,822,189,968,1008,6.2,2020-05-08 13:30:00
32.3,787,182,850,1008,6.2,2020-05-08 14:30:00
31.9,729,165,677,1007,6.0,2020-05-08 15:30:00
31.2,635,139,467,1007,5.8,2020-05-08 16:30:00
30.1,451,100,237,1007,5.6,2020-05-08 17:30:00
28.7,76,32,38,1007,5.2,2020-05-08 18:30:00
27.7,0,0,0,1008,5.0,2020-05-08 19:30:00
27.2,0,0,0,1008,5.0,2020-05-08 20:30:00
27.0,0,0,0,1009,4.9,2020-05-08 21:30:00
26.7,0,0,0,1008,4.6,2020-05-08 22:30:00
26.4,0,0,0,1008,4.4,2020-05-08 23:30:00
26.1,0,0,0,1007,4.2,2020-05-09 00:30:00
25.8,0,0,0,1007,4.2,2020-05-09 01:30:00
25.6,0,0,0,1007,4.2,2020-05-09 02:30:00
25.5,0,0,0,1007,4.2,2020-05-09 03:30:00
25.4,0,0,0,1007,4.0,2020-05-09 04:30:00
25.7,0,0,0,1008,3.8,2020-05-09 05:30:00
26.7,0,6,6,1008,4.1,2020-05-09 06:30:00
28.0,575,111,339,1008,4.4,2020-05-09 07:30:00
29.2,367,296,516,1009,4.4,2020-05-09 08:30:00
30.2,796,151,765,1009,4.4,2020-05-09 09:30:00
30.9,764,207,893,1009,4.3,2020-05-09 10:30:00
31.4,790,214,982,1008,4.3,2020-05-09 11:30:00
31.8,799,211,1002,1008,4.3,2020-05-09 12:30:00
31.9,786,207,952,1007,4.2,2020-05-09 13:30:00
31.7,740,202,832,1007,4.1,2020-05-09 14:30:00
31.3,661,191,656,1006,4.1,2020-05-09 15:30:00
30.6,530,168,443,1006,4.0,2020-05-09 16:30:00
29.5,317,122,219,1007,3.6,2020-05-09 17:30:00
28.3,25,30,32,1007,3.2,2020-05-09 18:30:00
27.4,0,0,0,1008,2.9,2020-05-09 19:30:00
27.0,0,0,0,1008,2.6,2020-05-09 20:30:00
26.6,0,0,0,1008,2.2,2020-05-09 21:30:00
26.4,0,0,0,1008,1.9,2020-05-09 22:30:00
26.2,0,0,0,1008,1.7,2020-05-09 23:30:00
26.2,0,0,0,1008,1.6,2020-05-10 00:30:00
26.2,0,0,0,1007,1.6,2020-05-10 01:30:00
26.2,0,0,0,1007,1.6,2020-05-10 02:30:00
26.2,0,0,0,1008,1.6,2020-05-10 03:30:00
26.2,0,0,0,1008,1.6,2020-05-10 04:30:00
26.3,0,0,0,1008,1.5,2020-05-10 05:30:00
26.9,0,25,25,1009,1.7,2020-05-10 06:30:00
27.8,65,245,271,1009,1.9,2020-05-10 07:30:00
29.0,373,261,485,1009,1.9,2020-05-10 08:30:00
30.5,313,406,647,1009,1.9,2020-05-10 09:30:00
31.8,374,431,768,1009,2.1,2020-05-10 10:30:00
32.8,403,448,841,1008,2.6,2020-05-10 11:30:00
33.3,588,341,924,1008,3.4,2020-05-10 12:30:00
33.2,570,336,877,1007,4.1,2020-05-10 13:30:00
32.8,514,326,763,1007,4.6,2020-05-10 14:30:00
32.3,135,435,530,1006,4.6,2020-05-10 15:30:00
31.6,317,238,402,1006,4.3,2020-05-10 16:30:00
30.6,156,147,195,1006,3.8,2020-05-10 17:30:00
29.5,4,21,22,1007,3.4,2020-05-10 18:30:00
28.6,0,0,0,1007,3.3,2020-05-10 19:30:00
28.0,0,0,0,1007,3.4,2020-05-10 20:30:00
27.6,0,0,0,1008,3.3,2020-05-10 21:30:00
27.3,0,0,0,1008,3.2,2020-05-10 22:30:00
27.2,0,0,0,1007,3.0,2020-05-10 23:30:00
27.1,0,0,0,1007,2.9,2020-05-11 00:30:00
27.1,0,0,0,1006,2.9,2020-05-11 01:30:00
27.2,0,0,0,1006,3.1,2020-05-11 02:30:00
27.2,0,0,0,1007,3.4,2020-05-11 03:30:00
27.1,0,0,0,1007,3.6,2020-05-11 04:30:00
27.3,0,0,0,1008,4.1,2020-05-11 05:30:00
28.0,0,12,12,1008,4.5,2020-05-11 06:30:00
28.9,311,167,292,1009,4.4,2020-05-11 07:30:00
30.3,515,200,511,1009,4.4,2020-05-11 08:30:00
32.0,632,216,704,1009,4.9,2020-05-11 09:30:00
33.1,679,236,847,1009,5.6,2020-05-11 10:30:00
33.4,706,245,933,1008,6.1,2020-05-11 11:30:00
33.3,712,247,953,1008,6.6,2020-05-11 12:30:00
33.1,662,266,894,1007,6.9,2020-05-11 13:30:00
32.8,623,253,784,1007,7.0,2020-05-11 14:30:00
32.4,541,237,618,1007,7.0,2020-05-11 15:30:00
31.8,398,210,417,1007,6.9,2020-05-11 16:30:00
30.9,184,145,202,1007,6.7,2020-05-11 17:30:00
30.0,5,23,23,1007,6.4,2020-05-11 18:30:00
29.4,0,0,0,1008,5.8,2020-05-11 19:30:00
29.1,0,0,0,1008,5.5,2020-05-11 20:30:00
28.8,0,0,0,1008,5.7,2020-05-11 21:30:00
28.4,0,0,0,1008,5.8,2020-05-11 22:30:00
28.1,0,0,0,1007,5.8,2020-05-11 23:30:00
28.0,0,0,0,1007,5.7,2020-05-12 00:30:00
27.8,0,0,0,1007,5.7,2020-05-12 01:30:00
27.7,0,0,0,1007,5.8,2020-05-12 02:30:00
27.8,0,0,0,1007,5.9,2020-05-12 03:30:00
28.0,0,0,0,1008,5.8,2020-05-12 04:30:00
28.2,0,0,0,1008,5.9,2020-05-12 05:30:00
28.9,1,75,75,1009,6.2,2020-05-12 06:30:00
29.8,474,130,321,1009,6.8,2020-05-12 07:30:00
30.8,629,164,544,1009,7.5,2020-05-12 08:30:00
31.6,732,183,750,1009,8.0,2020-05-12 09:30:00
31.9,868,151,933,1009,8.4,2020-05-12 10:30:00
32.0,912,148,1037,1009,8.8,2020-05-12 11:30:00
31.8,926,145,1064,1008,9.1,2020-05-12 12:30:00
31.4,915,143,1012,1008,9.1,2020-05-12 13:30:00
31.0,891,135,895,1007,8.8,2020-05-12 14:30:00
30.5,839,126,719,1007,8.5,2020-05-12 15:30:00
29.8,751,110,502,1007,8.2,2020-05-12 16:30:00
28.9,573,85,263,1007,7.8,2020-05-12 17:30:00
28.0,175,35,50,1007,7.4,2020-05-12 18:30:00
27.4,0,0,0,1007,7.4,2020-05-12 19:30:00
27.1,0,0,0,1007,7.7,2020-05-12 20:30:00
27.0,0,0,0,1007,7.9,2020-05-12 21:30:00
27.0,0,0,0,1007,7.9,2020-05-12 22:30:00
27.1,0,0,0,1007,7.9,2020-05-12 23:30:00
27.2,0,0,0,1006,7.9,2020-05-13 00:30:00
27.3,0,0,0,1006,7.8,2020-05-13 01:30:00
27.4,0,0,0,1006,7.9,2020-05-13 02:30:00
27.4,0,0,0,1006,8.0,2020-05-13 03:30:00
27.3,0,0,0,1006,7.9,2020-05-13 04:30:00
27.4,0,0,0,1006,7.9,2020-05-13 05:30:00
28.1,133,82,106,1007,8.2,2020-05-13 06:30:00
29.0,391,162,319,1007,8.6,2020-05-13 07:30:00
29.9,566,200,543,1007,9.1,2020-05-13 08:30:00
30.5,688,213,746,1007,9.4,2020-05-13 09:30:00
30.8,756,219,900,1007,9.5,2020-05-13 10:30:00
31.0,792,220,992,1007,9.4,2020-05-13 11:30:00
31.0,815,212,1021,1006,9.3,2020-05-13 12:30:00
30.8,840,183,982,1006,9.2,2020-05-13 13:30:00
30.4,826,167,872,1005,9.1,2020-05-13 14:30:00
29.9,784,148,703,1005,8.9,2020-05-13 15:30:00
29.2,689,127,487,1005,8.7,2020-05-13 16:30:00
28.3,500,95,251,1005,8.1,2020-05-13 17:30:00
27.5,118,36,47,1005,7.2,2020-05-13 18:30:00
27.0,0,0,0,1006,6.4,2020-05-13 19:30:00
26.8,0,0,0,1006,5.9,2020-05-13 20:30:00
26.5,0,0,0,1006,5.5,2020-05-13 21:30:00
26.3,0,0,0,1006,5.1,2020-05-13 22:30:00
26.1,0,0,0,1006,4.8,2020-05-13 23:30:00
25.9,0,0,0,1005,4.5,2020-05-14 00:30:00
